Lemma,SFI rank,Standard Frequency Index,Adjusted Frequency per Million,,,,,,,,,,,,,,,,,
the,1,87.85,60910,,,,,,,,,,,,,,,,,
adopt,1241,58.47,70,adopts,adopted,adopting,,,,,,,,,,,,,,
combine,1242,58.47,70,combines,combined,combining,,,,,,,,,,,,,,
mountain,1243,58.46,70,mountains,,,,,,,,,,,,,,,,
waste,1244,58.46,70,wastes,wasted,wasting,,,,,,,,,,,,,,
hide,1245,58.45,70,hides,hid,hiding,hidden,,,,,,,,,,,,,
marriage,1246,58.45,70,marriages,,,,,,,,,,,,,,,,
ticket,1247,58.45,70,tickets,ticketed,ticketing,,,,,,,,,,,,,,
meal,1248,58.45,70,meals,,,,,,,,,,,,,,,,
colleague,1249,58.45,70,colleagues,,,,,,,,,,,,,,,,
bag,1250,58.45,70,bags,bagged,bagging,,,,,,,,,,,,,,
repeat,1251,58.44,70,repeats,repeated,repeating,,,,,,,,,,,,,,
equal,1252,58.43,70,equals,equaled,equaling,equalled,equalling,,,,,,,,,,,,
expression,1253,58.43,70,expressions,,,,,,,,,,,,,,,,
plus,1254,58.43,70,pluses,,,,,,,,,,,,,,,,
extremely,1255,58.43,70,,,,,,,,,,,,,,,,,
owner,1256,58.42,70,owners,,,,,,,,,,,,,,,,
plane,1257,58.42,69,planes,planed,,,,,,,,,,,,,,,
commercial,1258,58.41,69,commercials,,,,,,,,,,,,,,,,
lady,1259,58.39,69,ladies,,,,,,,,,,,,,,,,
duty,1260,58.38,69,duties,,,,,,,,,,,,,,,,
strength,1261,58.37,69,strengths,,,,,,,,,,,,,,,,
connect,1262,58.36,69,connects,connected,connecting,,,,,,,,,,,,,,
cultural,1263,58.36,69,,,,,,,,,,,,,,,,,
arrange,1264,58.35,68,arranges,arranged,arranging,,,,,,,,,,,,,,
scheme,1265,58.35,68,schemes,schemed,scheming,,,,,,,,,,,,,,
payment,1266,58.34,68,payments,,,,,,,,,,,,,,,,
unfortunately,1267,58.34,68,,,,,,,,,,,,,,,,,
brief,1268,58.34,68,briefs,briefed,briefing,briefer,briefest,briefings,,,,,,,,,,,
bird,1269,58.33,68,birds,birded,birding,,,,,,,,,,,,,,
demonstrate,1270,58.33,68,demonstrates,demonstrated,demonstrating,,,,,,,,,,,,,,
contribution,1271,58.33,68,contributions,,,,,,,,,,,,,,,,
appreciate,1272,58.32,68,appreciates,appreciated,appreciating,,,,,,,,,,,,,,
chapter,1273,58.32,68,chapters,,,,,,,,,,,,,,,,
secret,1274,58.32,68,secrets,,,,,,,,,,,,,,,,
apparently,1275,58.32,68,,,,,,,,,,,,,,,,,
novel,1276,58.32,68,novels,,,,,,,,,,,,,,,,
union,1277,58.31,68,unions,,,,,,,,,,,,,,,,
burn,1278,58.31,68,burns,burned,burning,burnt,,,,,,,,,,,,,
trend,1279,58.31,68,trends,trended,trending,,,,,,,,,,,,,,
initial,1280,58.31,68,initials,initialed,initialing,initialled,initialling,,,,,,,,,,,,
pleasure,1281,58.30,68,pleasures,pleasured,pleasuring,,,,,,,,,,,,,,
suggestion,1282,58.30,68,suggestions,,,,,,,,,,,,,,,,
critical,1283,58.29,67,,,,,,,,,,,,,,,,,
gather,1284,58.29,67,gathers,gathered,gathering,gatherings,,,,,,,,,,,,,
mostly,1285,58.29,67,,,,,,,,,,,,,,,,,
earth,1286,58.29,67,earths,earthed,,,,,,,,,,,,,,,
pop,1287,58.28,67,pops,popped,popping,,,,,,,,,,,,,,
essential,1288,58.27,67,essentials,,,,,,,,,,,,,,,,
desire,1289,58.27,67,desires,desired,desiring,,,,,,,,,,,,,,
promote,1290,58.27,67,promotes,promoted,promoting,,,,,,,,,,,,,,
currently,1291,58.27,67,,,,,,,,,,,,,,,,,
employ,1292,58.26,67,employs,employed,employing,,,,,,,,,,,,,,
path,1293,58.26,67,paths,,,,,,,,,,,,,,,,
topic,1294,58.26,67,topics,,,,,,,,,,,,,,,,
beach,1295,58.25,67,beaches,beached,beaching,,,,,,,,,,,,,,
attract,1296,58.25,67,attracts,attracted,attracting,,,,,,,,,,,,,,
engage,1297,58.25,67,engages,engaged,engaging,,,,,,,,,,,,,,
powerful,1298,58.24,67,,,,,,,,,,,,,,,,,
flower,1299,58.24,67,flowers,flowered,flowering,,,,,,,,,,,,,,
crisis,1300,58.24,67,crises,,,,,,,,,,,,,,,,
settle,1301,58.23,67,settles,settled,settling,,,,,,,,,,,,,,
boat,1302,58.23,66,boats,boated,boating,,,,,,,,,,,,,,
aid,1303,58.23,66,aids,aided,aiding,,,,,,,,,,,,,,
fan,1304,58.23,66,fans,fanned,fanning,,,,,,,,,,,,,,
kitchen,1305,58.23,66,kitchens,,,,,,,,,,,,,,,,
twice,1306,58.22,66,,,,,,,,,,,,,,,,,
fresh,1307,58.22,66,fresher,freshest,,,,,,,,,,,,,,,
delay,1308,58.22,66,delays,delayed,delaying,,,,,,,,,,,,,,
safety,1309,58.22,66,safeties,,,,,,,,,,,,,,,,
engineer,1310,58.22,66,engineers,engineered,engineering,,,,,,,,,,,,,,
quiet,1311,58.21,66,quiets,quieted,quieting,quieter,quietest,,,,,,,,,,,,
insurance,1312,58.21,66,insurances,,,,,,,,,,,,,,,,
nurse,1313,58.21,66,nurses,nursed,nursing,,,,,,,,,,,,,,
divide,1314,58.20,66,divides,divided,dividing,,,,,,,,,,,,,,
length,1315,58.20,66,lengths,,,,,,,,,,,,,,,,
investigation,1316,58.19,66,investigations,,,,,,,,,,,,,,,,
package,1317,58.19,66,packages,packaged,packaging,,,,,,,,,,,,,,
somewhere,1318,58.19,66,,,,,,,,,,,,,,,,,
expand,1319,58.18,66,expands,expanded,expanding,,,,,,,,,,,,,,
commit,1320,58.18,66,commits,committing,committed,,,,,,,,,,,,,,
obvious,1321,58.18,66,,,,,,,,,,,,,,,,,
jump,1322,58.16,65,jumps,jumped,jumping,,,,,,,,,,,,,,
weapon,1323,58.16,65,weapons,,,,,,,,,,,,,,,,
relatively,1324,58.15,65,,,,,,,,,,,,,,,,,
host,1325,58.15,65,hosts,hosted,hosting,,,,,,,,,,,,,,
winter,1326,58.15,65,winters,wintered,wintering,,,,,,,,,,,,,,
district,1327,58.15,65,districts,,,,,,,,,,,,,,,,
broad,1328,58.14,65,broader,broadest,,,,,,,,,,,,,,,
tire,1329,58.12,65,tires,tired,tiring,,,,,,,,,,,,,,
spring,1330,58.11,65,springs,sprang,sprung,springing,,,,,,,,,,,,,
spirit,1331,58.09,64,spirits,spirited,spiriting,,,,,,,,,,,,,,
lunch,1332,58.09,64,lunches,lunched,lunching,,,,,,,,,,,,,,
actual,1333,58.08,64,,,,,,,,,,,,,,,,,
pool,1334,58.08,64,pools,pooled,pooling,,,,,,,,,,,,,,
battle,1335,58.08,64,battles,battled,battling,,,,,,,,,,,,,,
tradition,1336,58.08,64,traditions,,,,,,,,,,,,,,,,
cash,1337,58.07,64,cashes,cashed,cashing,,,,,,,,,,,,,,
hardly,1338,58.06,64,,,,,,,,,,,,,,,,,
award,1339,58.06,64,awards,awarded,awarding,,,,,,,,,,,,,,
coach,1340,58.06,64,coaches,coached,coaching,,,,,,,,,,,,,,
experiment,1341,58.06,64,experiments,experimented,experimenting,,,,,,,,,,,,,,
consideration,1342,58.06,64,considerations,,,,,,,,,,,,,,,,
strange,1343,58.06,64,strangest,,,,,,,,,,,,,,,,
code,1344,58.06,64,codes,coded,coding,,,,,,,,,,,,,,
possibly,1345,58.04,64,,,,,,,,,,,,,,,,,
threat,1346,58.04,64,threats,,,,,,,,,,,,,,,,
accident,1347,58.04,64,accidents,,,,,,,,,,,,,,,,
impossible,1348,58.04,64,,,,,,,,,,,,,,,,,
revenue,1349,58.04,64,revenues,,,,,,,,,,,,,,,,
enable,1350,58.04,64,enables,enabled,enabling,,,,,,,,,,,,,,
afraid,1351,58.03,63,,,,,,,,,,,,,,,,,
active,1352,58.03,63,actives,,,,,,,,,,,,,,,,
conclude,1353,58.02,63,concludes,concluded,concluding,,,,,,,,,,,,,,
religious,1354,58.01,63,,,,,,,,,,,,,,,,,
cancer,1355,58.01,63,cancers,,,,,,,,,,,,,,,,
convince,1356,58.01,63,convinces,convinced,convincing,,,,,,,,,,,,,,
vary,1357,58.01,63,varies,varied,varying,,,,,,,,,,,,,,
environmental,1358,58.00,63,,,,,,,,,,,,,,,,,
sun,1359,58.00,63,suns,sunned,sunning,,,,,,,,,,,,,,
healthy,1360,57.99,63,healthier,healthiest,,,,,,,,,,,,,,,
blow,1361,57.98,63,blows,blew,blowing,blown,,,,,,,,,,,,,
volume,1362,57.97,63,volumes,,,,,,,,,,,,,,,,
location,1363,57.97,63,locations,,,,,,,,,,,,,,,,
invest,1364,57.97,63,invests,invested,investing,,,,,,,,,,,,,,
proceed,1365,57.97,63,proceeds,proceeded,proceeding,proceedings,,,,,,,,,,,,,
wash,1366,57.97,63,washes,washed,washing,,,,,,,,,,,,,,
actor,1367,57.96,63,actors,,,,,,,,,,,,,,,,
glad,1368,57.96,63,gladder,gladdest,,,,,,,,,,,,,,,
tape,1369,57.96,62,tapes,taped,taping,,,,,,,,,,,,,,
whereas,1370,57.96,62,,,,,,,,,,,,,,,,,
opposite,1371,57.95,62,opposites,,,,,,,,,,,,,,,,
stone,1372,57.95,62,stones,stoned,stoning,,,,,,,,,,,,,,
sum,1373,57.95,62,sums,summed,summing,,,,,,,,,,,,,,
murder,1374,57.95,62,murders,murdered,murdering,,,,,,,,,,,,,,
monitor,1375,57.94,62,monitors,monitored,monitoring,,,,,,,,,,,,,,
soldier,1376,57.94,62,soldiers,soldiered,soldiering,,,,,,,,,,,,,,
finance,1377,57.94,62,finances,financed,financing,financings,,,,,,,,,,,,,
hate,1378,57.93,62,hates,hated,hating,,,,,,,,,,,,,,
egg,1379,57.93,62,eggs,egged,egging,,,,,,,,,,,,,,
concert,1380,57.92,62,concerts,concerted,,,,,,,,,,,,,,,
shock,1381,57.92,62,shocks,shocked,shocking,,,,,,,,,,,,,,
comfortable,1382,57.92,62,,,,,,,,,,,,,,,,,
usual,1383,57.92,62,,,,,,,,,,,,,,,,,
carefully,1384,57.91,62,,,,,,,,,,,,,,,,,
pack,1385,57.91,62,packs,packed,packing,,,,,,,,,,,,,,
recall,1386,57.91,62,recalls,recalled,,,,,,,,,,,,,,,
wine,1387,57.90,62,wines,wining,,,,,,,,,,,,,,,
camera,1388,57.90,62,cameras,,,,,,,,,,,,,,,,
swim,1389,57.90,62,swims,swam,swimming,swum,,,,,,,,,,,,,
manufacture,1390,57.90,62,manufactures,manufactured,manufacturing,,,,,,,,,,,,,,
theater,1391,57.89,61,theaters,theatre,theatres,,,,,,,,,,,,,,
cycle,1392,57.88,61,cycles,cycled,cycling,,,,,,,,,,,,,,
coffee,1393,57.87,61,coffees,,,,,,,,,,,,,,,,
totally,1394,57.87,61,,,,,,,,,,,,,,,,,
museum,1395,57.87,61,museums,,,,,,,,,,,,,,,,
visitor,1396,57.87,61,visitors,,,,,,,,,,,,,,,,
freedom,1397,57.86,61,freedoms,,,,,,,,,,,,,,,,
construction,1398,57.86,61,constructions,,,,,,,,,,,,,,,,
dear,1399,57.86,61,dears,dearer,dearest,,,,,,,,,,,,,,
objective,1400,57.84,61,objectives,,,,,,,,,,,,,,,,
moreover,1401,57.84,61,,,,,,,,,,,,,,,,,
onto,1402,57.84,61,,,,,,,,,,,,,,,,,
historical,1403,57.83,61,,,,,,,,,,,,,,,,,
oppose,1404,57.83,61,opposes,opposed,opposing,,,,,,,,,,,,,,
branch,1405,57.82,61,branches,branched,branching,,,,,,,,,,,,,,
vehicle,1406,57.82,61,vehicles,,,,,,,,,,,,,,,,
scientist,1407,57.82,60,scientists,,,,,,,,,,,,,,,,
route,1408,57.81,60,routes,,,,,,,,,,,,,,,,
bind,1409,57.80,60,binds,binding,,,,,,,,,,,,,,,
belong,1410,57.80,60,belongs,belonged,belonging,belongings,,,,,,,,,,,,,
taste,1411,57.80,60,tastes,tasted,tasting,tastings,,,,,,,,,,,,,
tonight,1412,57.79,60,,,,,,,,,,,,,,,,,
fashion,1413,57.79,60,fashions,fashioned,fashioning,,,,,,,,,,,,,,
danger,1414,57.79,60,dangers,,,,,,,,,,,,,,,,
bomb,1415,57.79,60,bombs,bombed,bombing,bombings,,,,,,,,,,,,,
army,1416,57.79,60,armies,,,,,,,,,,,,,,,,
dangerous,1417,57.77,60,,,,,,,,,,,,,,,,,
decrease,1418,57.76,60,decreases,decreased,decreasing,,,,,,,,,,,,,,
hurt,1419,57.76,60,hurts,hurting,,,,,,,,,,,,,,,
council,1420,57.75,60,councils,,,,,,,,,,,,,,,,
editor,1421,57.74,59,editors,,,,,,,,,,,,,,,,
normally,1422,57.74,59,,,,,,,,,,,,,,,,,
sight,1423,57.74,59,sights,sighted,sighting,sightings,,,,,,,,,,,,,
generate,1424,57.73,59,generates,generated,generating,,,,,,,,,,,,,,
gift,1425,57.73,59,gifts,gifted,gifting,,,,,,,,,,,,,,
delivery,1426,57.72,59,deliveries,,,,,,,,,,,,,,,,
deny,1427,57.72,59,denies,denied,denying,,,,,,,,,,,,,,
guest,1428,57.72,59,guests,,,,,,,,,,,,,,,,
anybody,1429,57.71,59,,,,,,,,,,,,,,,,,
bedroom,1430,57.71,59,bedrooms,,,,,,,,,,,,,,,,
quote,1431,57.71,59,quotes,quoted,quoting,,,,,,,,,,,,,,
climb,1432,57.70,59,climbs,climbed,climbing,,,,,,,,,,,,,,
basically,1433,57.70,59,,,,,,,,,,,,,,,,,
violence,1434,57.69,59,,,,,,,,,,,,,,,,,
minister,1435,57.69,59,ministers,ministered,ministering,,,,,,,,,,,,,,
mainly,1436,57.68,59,,,,,,,,,,,,,,,,,
mouth,1437,57.68,59,mouths,mouthed,mouthing,,,,,,,,,,,,,,
noise,1438,57.68,59,noises,,,,,,,,,,,,,,,,
manner,1439,57.67,59,manners,mannered,,,,,,,,,,,,,,,
gun,1440,57.67,58,guns,gunned,gunning,,,,,,,,,,,,,,
square,1441,57.67,58,squares,squared,squaring,squarer,squarest,,,,,,,,,,,,
occasion,1442,57.65,58,occasions,occasioned,occasioning,,,,,,,,,,,,,,
familiar,1443,57.64,58,familiars,,,,,,,,,,,,,,,,
ignore,1444,57.64,58,ignores,ignored,ignoring,,,,,,,,,,,,,,
destroy,1445,57.64,58,destroys,destroyed,destroying,,,,,,,,,,,,,,
affair,1446,57.63,58,affairs,,,,,,,,,,,,,,,,
civil,1447,57.62,58,,,,,,,,,,,,,,,,,
locate,1448,57.62,58,locates,located,locating,,,,,,,,,,,,,,
citizen,1449,57.62,58,citizens,,,,,,,,,,,,,,,,
temperature,1450,57.61,58,temperatures,,,,,,,,,,,,,,,,
gold,1451,57.61,58,,,,,,,,,,,,,,,,,
domestic,1452,57.57,57,domestics,,,,,,,,,,,,,,,,
load,1453,57.57,57,loads,loaded,loading,,,,,,,,,,,,,,
belief,1454,57.57,57,beliefs,,,,,,,,,,,,,,,,
troop,1455,57.57,57,troops,,,,,,,,,,,,,,,,
technical,1456,57.56,57,,,,,,,,,,,,,,,,,
remind,1457,57.56,57,reminds,reminded,reminding,,,,,,,,,,,,,,
arrangement,1458,57.56,57,arrangements,,,,,,,,,,,,,,,,
skin,1459,57.55,57,skins,skinned,skinning,,,,,,,,,,,,,,
prison,1460,57.55,57,prisons,,,,,,,,,,,,,,,,
switch,1461,57.55,57,switches,switched,switching,,,,,,,,,,,,,,
acquire,1462,57.54,57,acquires,acquired,acquiring,,,,,,,,,,,,,,
corporate,1463,57.53,57,,,,,,,,,,,,,,,,,
fairly,1464,57.53,57,,,,,,,,,,,,,,,,,
wood,1465,57.53,57,woods,wooded,,,,,,,,,,,,,,,
participate,1466,57.53,57,participates,participated,participating,,,,,,,,,,,,,,
tough,1467,57.53,57,tougher,toughest,,,,,,,,,,,,,,,
tear,1468,57.52,57,tears,tore,tearing,,,,,,,,,,,,,,
representative,1469,57.52,57,representatives,,,,,,,,,,,,,,,,
capacity,1470,57.52,57,capacities,,,,,,,,,,,,,,,,
border,1471,57.51,56,borders,bordered,bordering,,,,,,,,,,,,,,
shake,1472,57.51,56,shakes,shook,shaking,shaken,,,,,,,,,,,,,
assessment,1473,57.51,56,assessments,,,,,,,,,,,,,,,,
shoe,1474,57.51,56,shoes,shoed,shod,,,,,,,,,,,,,,
ought,1475,57.50,56,oughtn,oughta,outta,,,,,,,,,,,,,,
ad,1476,57.50,56,ads,,,,,,,,,,,,,,,,
fee,1477,57.49,56,fees,,,,,,,,,,,,,,,,
hall,1478,57.49,56,halls,,,,,,,,,,,,,,,,
regulation,1479,57.48,56,regulations,,,,,,,,,,,,,,,,
escape,1480,57.48,56,escapes,escaped,escaping,,,,,,,,,,,,,,
studio,1481,57.48,56,studios,,,,,,,,,,,,,,,,
proper,1482,57.47,56,,,,,,,,,,,,,,,,,
relax,1483,57.47,56,relaxes,relaxed,relaxing,,,,,,,,,,,,,,
tourist,1484,57.47,56,tourists,,,,,,,,,,,,,,,,
component,1485,57.47,56,components,,,,,,,,,,,,,,,,
afford,1486,57.46,56,affords,afforded,affording,,,,,,,,,,,,,,
lawyer,1487,57.46,56,lawyers,,,,,,,,,,,,,,,,
suspect,1488,57.45,56,suspects,suspected,suspecting,,,,,,,,,,,,,,
cup,1489,57.45,56,cups,cupped,cupping,,,,,,,,,,,,,,
description,1490,57.45,56,descriptions,,,,,,,,,,,,,,,,
confidence,1491,57.44,55,confidences,,,,,,,,,,,,,,,,
industrial,1492,57.42,55,industrials,,,,,,,,,,,,,,,,
complain,1493,57.42,55,complains,complained,complaining,,,,,,,,,,,,,,
perspective,1494,57.42,55,perspectives,,,,,,,,,,,,,,,,
error,1495,57.42,55,errors,,,,,,,,,,,,,,,,
arrest,1496,57.42,55,arrests,arrested,arresting,,,,,,,,,,,,,,
assess,1497,57.41,55,assesses,assessed,assessing,,,,,,,,,,,,,,
register,1498,57.40,55,registers,registered,registering,,,,,,,,,,,,,,
asset,1499,57.40,55,assets,,,,,,,,,,,,,,,,
signal,1500,57.39,55,signals,signaled,signaling,signalled,signalling,,,,,,,,,,,,
finger,1501,57.38,55,fingers,fingered,fingering,,,,,,,,,,,,,,
relevant,1502,57.38,55,,,,,,,,,,,,,,,,,
explore,1503,57.37,55,explores,explored,exploring,,,,,,,,,,,,,,
leadership,1504,57.37,55,leaderships,,,,,,,,,,,,,,,,
commitment,1505,57.36,54,commitments,,,,,,,,,,,,,,,,
wake,1506,57.36,54,wakes,woke,waking,woken,waked,,,,,,,,,,,,
necessarily,1507,57.35,54,,,,,,,,,,,,,,,,,
bright,1508,57.34,54,brighter,brightest,,,,,,,,,,,,,,,
frame,1509,57.34,54,frames,framed,framing,,,,,,,,,,,,,,
slowly,1510,57.34,54,,,,,,,,,,,,,,,,,
bond,1511,57.34,54,bonds,bonded,bonding,,,,,,,,,,,,,,
hire,1512,57.34,54,hires,hired,hiring,,,,,,,,,,,,,,
hole,1513,57.33,54,holes,holed,holing,,,,,,,,,,,,,,
tie,1514,57.33,54,ties,tied,tying,,,,,,,,,,,,,,
internal,1515,57.33,54,internals,,,,,,,,,,,,,,,,
chain,1516,57.32,54,chains,chained,chaining,,,,,,,,,,,,,,
literature,1517,57.29,54,literatures,,,,,,,,,,,,,,,,
victim,1518,57.29,54,victims,,,,,,,,,,,,,,,,
threaten,1519,57.28,53,threatens,threatened,threatening,,,,,,,,,,,,,,
division,1520,57.28,53,divisions,,,,,,,,,,,,,,,,
secure,1521,57.27,53,secures,secured,securing,,,,,,,,,,,,,,
amaze,1522,57.27,53,amazes,amazed,amazing,,,,,,,,,,,,,,
device,1523,57.26,53,devices,,,,,,,,,,,,,,,,
birth,1524,57.26,53,births,birthed,birthing,,,,,,,,,,,,,,
forest,1525,57.26,53,forests,forested,foresting,,,,,,,,,,,,,,
label,1526,57.26,53,labels,labeled,labeling,labelled,labelling,,,,,,,,,,,,
root,1527,57.26,53,roots,rooted,rooting,,,,,,,,,,,,,,
factory,1528,57.25,53,factories,,,,,,,,,,,,,,,,
expense,1529,57.25,53,expenses,expensed,expensing,,,,,,,,,,,,,,
channel,1530,57.25,53,channels,channeled,channelled,channelling,channeling,,,,,,,,,,,,
investigate,1531,57.25,53,investigates,investigated,investigating,,,,,,,,,,,,,,
recommendation,1532,57.24,53,recommendations,,,,,,,,,,,,,,,,
rank,1533,57.23,53,ranks,ranked,ranking,rankings,,,,,,,,,,,,,
typical,1534,57.23,53,,,,,,,,,,,,,,,,,
west,1535,57.23,53,,,,,,,,,,,,,,,,,
friendly,1536,57.23,53,friendlier,friendliest,,,,,,,,,,,,,,,
resident,1537,57.23,53,residents,,,,,,,,,,,,,,,,
provision,1538,57.23,53,provisions,provisioned,provisioning,,,,,,,,,,,,,,
concentrate,1539,57.22,53,concentrates,concentrated,concentrating,,,,,,,,,,,,,,
plenty,1540,57.22,53,,,,,,,,,,,,,,,,,
export,1541,57.21,53,exports,exported,exporting,,,,,,,,,,,,,,
entirely,1542,57.21,53,,,,,,,,,,,,,,,,,
strongly,1543,57.21,53,,,,,,,,,,,,,,,,,
bridge,1544,57.20,53,bridges,bridged,bridging,,,,,,,,,,,,,,
consist,1545,57.20,52,consists,consisted,consisting,,,,,,,,,,,,,,
graduate,1546,57.20,52,graduates,graduated,graduating,,,,,,,,,,,,,,
brand,1547,57.19,52,brands,branded,branding,,,,,,,,,,,,,,
moral,1548,57.18,52,morals,,,,,,,,,,,,,,,,
insist,1549,57.17,52,insists,insisted,insisting,,,,,,,,,,,,,,
combination,1550,57.17,52,combinations,,,,,,,,,,,,,,,,
abuse,1551,57.17,52,abuses,abused,abusing,,,,,,,,,,,,,,
ice,1552,57.16,52,ices,iced,,,,,,,,,,,,,,,
principal,1553,57.16,52,principals,,,,,,,,,,,,,,,,
master,1554,57.16,52,masters,mastered,mastering,,,,,,,,,,,,,,
definitely,1555,57.16,52,,,,,,,,,,,,,,,,,
session,1556,57.16,52,sessions,,,,,,,,,,,,,,,,
grade,1557,57.16,52,grades,graded,grading,,,,,,,,,,,,,,
nevertheless,1558,57.16,52,,,,,,,,,,,,,,,,,
predict,1559,57.15,52,predicts,predicted,predicting,,,,,,,,,,,,,,
previously,1560,57.14,52,,,,,,,,,,,,,,,,,
protection,1561,57.14,52,protections,,,,,,,,,,,,,,,,
largely,1562,57.14,52,,,,,,,,,,,,,,,,,
wed,1563,57.13,52,weds,wedded,wedding,weddings,,,,,,,,,,,,,
rent,1564,57.13,52,rents,rented,renting,,,,,,,,,,,,,,
shot,1565,57.12,52,shots,,,,,,,,,,,,,,,,
appearance,1566,57.12,52,appearances,,,,,,,,,,,,,,,,
reasonable,1567,57.12,52,,,,,,,,,,,,,,,,,
guarantee,1568,57.12,52,guarantees,guaranteed,guaranteeing,guaranty,guaranties,,,,,,,,,,,,
till,1569,57.12,52,tills,tilled,tilling,,,,,,,,,,,,,,
theme,1570,57.11,51,themes,themed,,,,,,,,,,,,,,,
judgment,1571,57.11,51,judgments,,,,,,,,,,,,,,,,
odd,1572,57.11,51,odder,oddest,,,,,,,,,,,,,,,
approve,1573,57.10,51,approves,approved,approving,,,,,,,,,,,,,,
loan,1574,57.10,51,loans,loaned,loaning,,,,,,,,,,,,,,
definition,1575,57.10,51,definitions,,,,,,,,,,,,,,,,
elect,1576,57.09,51,elects,elected,electing,,,,,,,,,,,,,,
atmosphere,1577,57.08,51,atmospheres,,,,,,,,,,,,,,,,
farmer,1578,57.08,51,farmers,,,,,,,,,,,,,,,,
comparison,1579,57.07,51,comparisons,,,,,,,,,,,,,,,,
characteristic,1580,57.07,51,characteristics,,,,,,,,,,,,,,,,
license,1581,57.07,51,licenses,licensed,licensing,licence,licences,licenced,licencing,,,,,,,,,,
rely,1582,57.07,51,relies,relied,relying,,,,,,,,,,,,,,
narrow,1583,57.07,51,narrows,narrowed,narrowing,narrower,narrowest,,,,,,,,,,,,
succeed,1584,57.06,51,succeeds,succeeded,succeeding,,,,,,,,,,,,,,
identity,1585,57.06,51,identities,,,,,,,,,,,,,,,,
desk,1586,57.05,51,desks,,,,,,,,,,,,,,,,
permit,1587,57.04,51,permits,permitted,permitting,,,,,,,,,,,,,,
seriously,1588,57.04,51,,,,,,,,,,,,,,,,,
wild,1589,57.03,51,wilder,wildest,wilds,,,,,,,,,,,,,,
empty,1590,57.03,50,empties,emptied,emptying,emptier,emptiest,,,,,,,,,,,,
commission,1591,57.02,50,commissions,commissioned,commissioning,,,,,,,,,,,,,,
unique,1592,57.02,50,,,,,,,,,,,,,,,,,
association,1593,57.01,50,associations,,,,,,,,,,,,,,,,
instrument,1594,57.01,50,instruments,instrumented,,,,,,,,,,,,,,,
investor,1595,57.01,50,investors,,,,,,,,,,,,,,,,
practical,1596,57.01,50,,,,,,,,,,,,,,,,,
tea,1597,57.00,50,teas,,,,,,,,,,,,,,,,
lovely,1598,56.99,50,lovelier,loveliest,,,,,,,,,,,,,,,
soft,1599,56.99,50,softer,softest,,,,,,,,,,,,,,,
row,1600,56.99,50,rows,rowed,rowing,,,,,,,,,,,,,,
youth,1601,56.99,50,youths,,,,,,,,,,,,,,,,
lock,1602,56.98,50,locks,locked,locking,,,,,,,,,,,,,,
fuel,1603,56.98,50,fuels,fueled,fueling,,,,,,,,,,,,,,
expectation,1604,56.98,50,expectations,,,,,,,,,,,,,,,,
employment,1605,56.98,50,employments,,,,,,,,,,,,,,,,
celebrate,1606,56.97,50,celebrates,celebrated,celebrating,,,,,,,,,,,,,,
sexual,1607,56.97,50,,,,,,,,,,,,,,,,,
shoulder,1608,56.96,50,shoulders,shouldered,,,,,,,,,,,,,,,
breath,1609,56.96,50,breaths,,,,,,,,,,,,,,,,
increasingly,1610,56.96,50,,,,,,,,,,,,,,,,,
import,1611,56.95,50,imports,imported,importing,,,,,,,,,,,,,,
bottle,1612,56.95,50,bottles,bottled,bottling,,,,,,,,,,,,,,
ourselves,1613,56.95,49,,,,,,,,,,,,,,,,,
sheet,1614,56.94,49,sheets,sheeted,sheeting,,,,,,,,,,,,,,
engine,1615,56.94,49,engines,,,,,,,,,,,,,,,,
cast,1616,56.93,49,casts,casted,casting,castings,,,,,,,,,,,,,
notion,1617,56.93,49,notions,,,,,,,,,,,,,,,,
conservative,1618,56.93,49,conservatives,,,,,,,,,,,,,,,,
journey,1619,56.92,49,journeys,journeyed,journeying,,,,,,,,,,,,,,
opposition,1620,56.92,49,oppositions,,,,,,,,,,,,,,,,
relief,1621,56.92,49,reliefs,,,,,,,,,,,,,,,,
debt,1622,56.92,49,debts,,,,,,,,,,,,,,,,
honor,1623,56.91,49,honors,honored,honoring,honour,honours,honoured,honouring,,,,,,,,,,
outcome,1624,56.89,49,outcomes,,,,,,,,,,,,,,,,
blame,1625,56.89,49,blames,blamed,blaming,,,,,,,,,,,,,,
explanation,1626,56.89,49,explanations,,,,,,,,,,,,,,,,
arise,1627,56.89,49,arises,arose,arising,arisen,,,,,,,,,,,,,
musical,1628,56.88,49,musicals,,,,,,,,,,,,,,,,
recover,1629,56.87,49,recovers,recovered,recovering,,,,,,,,,,,,,,
dad,1630,56.87,49,dads,daddy,daddies,,,,,,,,,,,,,,
stretch,1631,56.87,49,stretches,stretched,stretching,,,,,,,,,,,,,,
declare,1632,56.86,49,declares,declared,declaring,,,,,,,,,,,,,,
retire,1633,56.86,48,retires,retired,retiring,,,,,,,,,,,,,,
tiny,1634,56.85,48,tinier,tiniest,,,,,,,,,,,,,,,
careful,1635,56.84,48,,,,,,,,,,,,,,,,,
suitable,1636,56.84,48,,,,,,,,,,,,,,,,,
native,1637,56.84,48,natives,,,,,,,,,,,,,,,,
fruit,1638,56.84,48,fruits,fruited,fruiting,,,,,,,,,,,,,,
analyze,1639,56.83,48,analyzes,analyzed,analyzing,analyse,analysed,analysing,,,,,,,,,,,
